Marque;Modèle dossier;Modèle UTAC;Désignation commerciale;CNIT;Type Variante Version (TVV);Carburant;Hybride;Puissance administrative;Puissance maximale (kW);Boîte de vitesse;Consommation urbaine (l/100km);Consommation extra-urbaine (l/100km);Consommation mixte (l/100km);CO2 (g/km);CO type I (g/km);HC (g/km);NOX (g/km);HC+NOX (g/km);Particules (g/km);masse vide euro min (kg);masse vide euro max (kg);Champ V9;Date de mise à jour;Carrosserie;gamme
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP605Y528;639/2LBA31305N1A2J2S37;GO;non;10;120;A 5;9.9;6.7;7.9;208;0.042;;0.19;0.201;0.001;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP605Z529;639/2LBA31305N1A2J2T27;GO;non;10;120;A 5;10;6.8;8;211;0.042;;0.19;0.201;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP6050530;639/2LBA31305N1A2J2T37;GO;non;10;120;A 5;10;6.8;8;211;0.042;;0.19;0.201;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP6051531;639/2LBA31305N1A2J2U27;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP6052532;639/2LBA31305N1A2J2U37;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP6053533;639/2LBA31305N1A2J2V27;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP6054534;639/2LBA31305N1A2J2V37;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP6055535;639/2LBA31305N1A2J2W27;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP6056536;639/2LBA31305N1A2J2W37;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG13S213;639/2LBA31305N1A2K2S27;GO;non;10;120;A 5;9.9;6.7;7.9;208;0.042;;0.19;0.201;0.001;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG13T214;639/2LBA31305N1A2K2S37;GO;non;10;120;A 5;9.9;6.7;7.9;208;0.042;;0.19;0.201;0.001;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG13U215;639/2LBA31305N1A2K2T27;GO;non;10;120;A 5;10;6.8;8;211;0.042;;0.19;0.201;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG13V216;639/2LBA31305N1A2K2T37;GO;non;10;120;A 5;10;6.8;8;211;0.042;;0.19;0.201;0.001;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG13W217;639/2LBA31305N1A2K2U27;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG13X218;639/2LBA31305N1A2K2U37;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG13Y219;639/2LBA31305N1A2K2V27;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG13Z220;639/2LBA31305N1A2K2V37;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG130221;639/2LBA31305N1A2K2W27;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG131222;639/2LBA31305N1A2K2W37;GO;non;11;120;A 5;10.1;6.9;8.1;214;0.042;;0.19;0.201;0.001;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP6088826;639/2LBA31305N1M3C1S27;GO;non;10;120;M 6;9.3;6.5;7.5;198;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11P671;639/2LBA31305N1M3C1S27;GO;non;10;120;M 6;9.3;6.5;7.5;198;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP6089827;639/2LBA31305N1M3C1S37;GO;non;10;120;M 6;9.3;6.5;7.5;198;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11P672;639/2LBA31305N1M3C1S37;GO;non;10;120;M 6;9.3;6.5;7.5;198;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608A828;639/2LBA31305N1M3C1T27;GO;non;10;120;M 6;9.4;6.6;7.6;200;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11R673;639/2LBA31305N1M3C1T27;GO;non;10;120;M 6;9.4;6.6;7.6;200;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608B829;639/2LBA31305N1M3C1T37;GO;non;10;120;M 6;9.4;6.6;7.6;200;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11R674;639/2LBA31305N1M3C1T37;GO;non;10;120;M 6;9.4;6.6;7.6;200;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608C830;639/2LBA31305N1M3C1U27;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11S675;639/2LBA31305N1M3C1U27;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608D831;639/2LBA31305N1M3C1U37;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11T676;639/2LBA31305N1M3C1U37;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608E832;639/2LBA31305N1M3C1V27;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11U677;639/2LBA31305N1M3C1V27;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608F833;639/2LBA31305N1M3C1V37;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11V678;639/2LBA31305N1M3C1V37;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608G834;639/2LBA31305N1M3C1W27;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG117679;639/2LBA31305N1M3C1W27;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608H835;639/2LBA31305N1M3C1W37;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG118680;639/2LBA31305N1M3C1W37;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP607A247;639/2LBA31305N1M3C2S27;GO;non;10;120;M 6;8.7;6.3;7.1;187;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG108462;639/2LBA31305N1M3C2S27;GO;non;10;120;M 6;8.7;6.3;7.1;187;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP607B248;639/2LBA31305N1M3C2S37;GO;non;10;120;M 6;8.7;6.3;7.1;187;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG109463;639/2LBA31305N1M3C2S37;GO;non;10;120;M 6;8.7;6.3;7.1;187;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP607C249;639/2LBA31305N1M3C2T27;GO;non;10;120;M 6;8.8;6.4;7.2;190;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG10A464;639/2LBA31305N1M3C2T27;GO;non;10;120;M 6;8.8;6.4;7.2;190;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP607D250;639/2LBA31305N1M3C2T37;GO;non;10;120;M 6;8.8;6.4;7.2;190;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG10B465;639/2LBA31305N1M3C2T37;GO;non;10;120;M 6;8.8;6.4;7.2;190;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP607E251;639/2LBA31305N1M3C2U27;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG10C466;639/2LBA31305N1M3C2U27;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP607F252;639/2LBA31305N1M3C2U37;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG10D467;639/2LBA31305N1M3C2U37;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP607G253;639/2LBA31305N1M3C2V27;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG10E468;639/2LBA31305N1M3C2V27;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP607H254;639/2LBA31305N1M3C2V37;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG10F469;639/2LBA31305N1M3C2V37;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP607J255;639/2LBA31305N1M3C2W27;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG10G470;639/2LBA31305N1M3C2W27;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP607J256;639/2LBA31305N1M3C2W37;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG10H471;639/2LBA31305N1M3C2W37;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608J836;639/2LBA31305N1M3D1S27;GO;non;10;120;M 6;9.3;6.5;7.5;198;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG119681;639/2LBA31305N1M3D1S27;GO;non;10;120;M 6;9.3;6.5;7.5;198;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608J837;639/2LBA31305N1M3D1S37;GO;non;10;120;M 6;9.3;6.5;7.5;198;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11A682;639/2LBA31305N1M3D1S37;GO;non;10;120;M 6;9.3;6.5;7.5;198;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608K838;639/2LBA31305N1M3D1T27;GO;non;10;120;M 6;9.4;6.6;7.6;200;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11B683;639/2LBA31305N1M3D1T27;GO;non;10;120;M 6;9.4;6.6;7.6;200;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608L839;639/2LBA31305N1M3D1T37;GO;non;10;120;M 6;9.4;6.6;7.6;200;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11C684;639/2LBA31305N1M3D1T37;GO;non;10;120;M 6;9.4;6.6;7.6;200;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608M840;639/2LBA31305N1M3D1U27;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11D685;639/2LBA31305N1M3D1U27;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608N841;639/2LBA31305N1M3D1U37;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11E686;639/2LBA31305N1M3D1U37;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608P842;639/2LBA31305N1M3D1V27;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11F687;639/2LBA31305N1M3D1V27;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608P843;639/2LBA31305N1M3D1V37;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11G688;639/2LBA31305N1M3D1V37;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608R844;639/2LBA31305N1M3D1W27;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11H689;639/2LBA31305N1M3D1W27;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP608R845;639/2LBA31305N1M3D1W37;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG11J690;639/2LBA31305N1M3D1W37;GO;non;10;120;M 6;9.5;6.7;7.7;203;0.046;;0.197;0.216;0;2586;2600;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP6057537;639/2LBA31305N1M3D2S27;GO;non;10;120;M 6;8.7;6.3;7.1;187;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG102068;639/2LBA31305N1M3D2S27;GO;non;10;120;M 6;8.7;6.3;7.1;187;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP6058538;639/2LBA31305N1M3D2S37;GO;non;10;120;M 6;8.7;6.3;7.1;187;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG103069;639/2LBA31305N1M3D2S37;GO;non;10;120;M 6;8.7;6.3;7.1;187;0.046;;0.197;0.216;0;2025;2075;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP6059539;639/2LBA31305N1M3D2T27;GO;non;10;120;M 6;8.8;6.4;7.2;190;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG104070;639/2LBA31305N1M3D2T27;GO;non;10;120;M 6;8.8;6.4;7.2;190;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP605A540;639/2LBA31305N1M3D2T37;GO;non;10;120;M 6;8.8;6.4;7.2;190;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG105071;639/2LBA31305N1M3D2T37;GO;non;10;120;M 6;8.8;6.4;7.2;190;0.046;;0.197;0.216;0;2076;2185;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP605B541;639/2LBA31305N1M3D2U27;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG106072;639/2LBA31305N1M3D2U27;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP605C542;639/2LBA31305N1M3D2U37;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG107073;639/2LBA31305N1M3D2U37;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2186;2355;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVP605D543;639/2LBA31305N1M3D2V27;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
MERCEDES-BENZ;VIANO;VIANO;VIANO 2.2 CDI;M10MCDVPG108074;639/2LBA31305N1M3D2V27;GO;non;10;120;M 6;8.9;6.5;7.3;193;0.046;;0.197;0.216;0;2356;2585;715/2007*692/2008EURO5;juin-13;MINIBUS;MOY-SUPER
